,CLL.A35246.CEMT_30.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_TTAGGC.FindER2.bed.remDups.bed,CLL.A34962.CEMT_29.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_CAACTA.FindER2.bed.remDups.bed,CLL.A34022.CEMT_4.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_AAGCGA.FindER2.bed.remDups.bed,CLL.A34948.CEMT_27.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_ACCCAG.FindER2.bed.remDups.bed,CLL.A60653.CEMT_95.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_TGAATG.FindER2.bed.remDups.bed,EGAN00001202788_EGAX00001272594_EGAR00001300135_CLL_H3K27me3_SINGLE.FindER2.bed,EGAN00001202787_EGAX00001272597_EGAR00001300138_CLL_H3K27me3_SINGLE.FindER2.bed,EGAN00001265750_EGAX00001272586_EGAR00001300133_CLL_H3K27me3_SINGLE.FindER2.bed,CLL.A34077.CEMT_6.H3K27me3.hg38.bwa-sb.IX2843.C3RULACXX_1_TGAATG.FindER2.bed.remDups.bed,CLL.A35239.CEMT_25.H3K27me3.hg38.bwa-sb.IX2650.C3THCACXX_4_CTCAGA.FindER2.bed.remDups.bed,CLL.A34955.CEMT_28.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_TGAATG.FindER2.bed.remDups.bed,CLL.A60660.CEMT_96.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_CAACTA.FindER2.bed.remDups.bed,CLL.A60667.CEMT_97.H3K27me3.hg38.bwa-sb.IX4419.C9587ANXX_4_TTAGGC.FindER2.bed.remDups.bed,CLL.A34038.CEMT_5.H3K27me3.hg38.bwa-sb.IX2843.C3RULACXX_1_ACCCAG.FindER2.bed.remDups.bed,EGAN00001202789_EGAX00001231899_EGAR00001245925_CLL_H3K27me3_SINGLE.FindER2.bed,EGAN00001235813_EGAX00001234408_EGAR00001248463_CLL_H3K27me3_SINGLE.FindER2.bed,EGAN00001202786_EGAX00001231898_EGAR00001245924_CLL_H3K27me3_SINGLE.FindER2.bed,EGAN00001295796_EGAX00001364335_EGAR00001401453_CLL_H3K27me3_SINGLE.FindER2.bed,CLL.A60646.CEMT_94.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_ACCCAG.FindER2.bed.remDups.bed,CLL.A34941.CEMT_26.H3K27me3.hg38.bwa-sb.IX2650.C3THCACXX_4_AAGCGA.FindER2.bed.remDups.bed
chr10:24846450-24846500,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:24847150-24847300,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.0,1.0
chr10:25240450-25240600,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,0.8333333333333334,1.0
chr10:25344950-25345200,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,0.0,0.9,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
chr10:25538450-25538500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5
chr10:25637800-25637850,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:25681950-25682000,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
chr10:25684150-25684200,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
chr10:25691550-25692750,0.8125,0.0,0.0,0.0,0.5,0.0,0.5,0.9375,1.0,0.4375,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,0.9375,1.0,1.0
chr10:25693850-25693950,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0
chr10:25695550-25696100,0.22727272727272727,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,1.0,0.09090909090909091,0.22727272727272727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:25696500-25696600,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0
chr10:25698000-25698050,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:25778850-25779050,0.0,0.625,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0
chr10:25795050-25795350,0.0,0.0,0.0,0.0,1.0,0.0,0.75,1.0,1.0,0.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
chr10:25795750-25796200,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,1.0,0.9444444444444444,1.0,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.8333333333333334,1.0,1.0,1.0,1.0
chr10:25826700-25826750,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
chr10:25910700-25910800,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
chr10:25916100-25916200,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.75,1.0
chr10:25981950-25982000,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:26004050-26004150,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
chr10:26044600-26044850,0.0,0.0,0.5,0.0,1.0,0.8,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0
chr10:26129550-26129850,0.25,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.25,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
chr10:26160350-26160400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,1.0
chr10:26248800-26248850,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
chr10:26258550-26258700,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
chr10:26883050-26883200,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,1.0,0.8333333333333334,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666
chr10:26936450-26936700,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.0,1.0,1.0,0.9,1.0,1.0,0.7
chr10:26941200-26941250,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:27386300-27386350,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5
chr10:27600500-27600650,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.8333333333333334,1.0,1.0,1.0,1.0,0.3333333333333333,0.8333333333333334,0.6666666666666666,1.0,1.0
chr10:27618150-27618200,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:27627700-27627950,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:27631100-27631400,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.9166666666666666
chr10:27638850-27638900,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:27709700-27709750,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0
chr10:27752800-27752950,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8333333333333334,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334
chr10:27842100-27842200,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.0
chr10:27844350-27844650,0.5,0.0,0.0,0.25,0.0,1.0,0.0,1.0,1.0,0.25,0.5,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0
chr10:27881600-27881950,0.0,0.0,0.0,0.7142857142857143,0.0,0.7142857142857143,0.07142857142857142,0.5,1.0,1.0,0.9285714285714286,1.0,0.0,0.9285714285714286,1.0,0.2857142857142857,1.0,0.9285714285714286,1.0,0.7142857142857143
chr10:27945000-27945300,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:28040800-28040850,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:28057100-28057600,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.95,1.0,0.95,0.8,1.0,1.0,1.0,0.95,1.0,0.0,1.0
chr10:28075750-28075900,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333334,1.0,0.0,0.8333333333333334,1.0,1.0,0.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.3333333333333333
chr10:28082950-28083100,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.8333333333333334,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0
chr10:28128250-28128300,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:28140200-28140400,0.875,0.0,0.0,0.0,0.0,0.0,1.0,0.875,0.0,1.0,0.875,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
chr10:28151700-28151850,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:28152800-28152900,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75,1.0
chr10:28156550-28156700,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.8333333333333334,1.0,1.0,0.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0
chr10:28157550-28157700,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
chr10:28157850-28157950,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.75,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.0
chr10:28158450-28158500,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:28158900-28159000,1.0,0.0,0.0,0.0,1.0,0.0,0.75,0.75,1.0,1.0,0.75,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:28196100-28196450,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,0.8571428571428571,1.0
chr10:28202900-28203250,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,1.0,0.0,0.0
chr10:28215800-28215950,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0
chr10:28216300-28216450,0.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.8333333333333334,0.3333333333333333,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,1.0,1.0
chr10:28218300-28218400,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0
chr10:28259100-28259400,0.25,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.25,1.0
chr10:28291750-28291800,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:28310800-28310850,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
chr10:28324000-28324450,0.4444444444444444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9444444444444444,0.6111111111111112,1.0,1.0,0.2777777777777778,1.0,1.0,1.0,1.0,1.0,0.9444444444444444
chr10:28351800-28351850,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:28355500-28355550,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:28378800-28378850,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:28403950-28404000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:28415050-28415250,0.0,0.0,0.0,0.0,1.0,0.625,0.0,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:28422650-28422750,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.75,0.75,0.75,0.75,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.75
chr10:28467100-28467500,0.6875,0.125,0.3125,0.0,0.6875,0.0,0.125,1.0,1.0,0.25,1.0,1.0,1.0,0.625,1.0,1.0,1.0,0.875,1.0,1.0
chr10:28734950-28735200,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,0.6,1.0,1.0,1.0,0.9,1.0,0.9,1.0,1.0,0.9,1.0,1.0
chr10:28735950-28736150,1.0,0.0,0.0,0.0,0.0,0.0,0.375,1.0,1.0,0.0,0.0,1.0,1.0,0.375,1.0,1.0,1.0,1.0,1.0,1.0
chr10:28739350-28739500,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:28741950-28742100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0
chr10:28742850-28742900,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:28771000-28771050,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
chr10:28812500-28812600,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0
chr10:28842400-28842450,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
chr10:28849900-28850050,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8333333333333334,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0
chr10:28854750-28854900,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:28861600-28861650,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:28863650-28863700,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5
chr10:28863900-28864000,0.0,0.0,0.0,1.0,0.75,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.75,1.0,1.0,0.0,0.75,1.0
chr10:28864600-28864750,0.16666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8333333333333334,1.0
chr10:28908150-28908450,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.75,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0
chr10:28908650-28908750,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.75,1.0,0.25
chr10:28921550-28921600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.5
chr10:28947300-28947750,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0
chr10:28963850-28963950,0.75,0.0,0.0,0.0,0.75,0.0,0.0,1.0,1.0,0.0,1.0,0.75,0.75,0.75,1.0,1.0,1.0,0.75,0.75,1.0
chr10:28966100-28966250,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.0,0.8333333333333334,1.0,0.8333333333333334,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
chr10:28983700-28983900,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.375,0.625,1.0,1.0,0.25,1.0,1.0,0.0,1.0,1.0,0.375,1.0
chr10:28984400-28984500,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75
chr10:29029950-29030300,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:29034450-29034550,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.75,1.0,0.75,1.0,1.0,1.0,0.0,1.0,0.75,0.0,1.0
chr10:29040300-29040350,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
chr10:29050850-29051200,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9285714285714286,1.0,1.0,0.9285714285714286,1.0,0.0,1.0,1.0,0.2857142857142857,1.0,0.5,0.0,0.8571428571428571
chr10:29095100-29095400,0.4166666666666667,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,1.0,1.0,0.4166666666666667,0.9166666666666666,0.8333333333333334,1.0,1.0,1.0,0.08333333333333333,1.0,1.0,0.16666666666666666,1.0
chr10:29103600-29103850,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3,0.1,1.0,0.9,1.0,1.0,1.0,1.0,0.0,1.0
chr10:29107650-29107950,0.0,0.0,0.0,0.75,0.25,0.0,0.5,1.0,1.0,0.25,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0
chr10:29113950-29114100,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:29114650-29114800,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,0.0,0.8333333333333334,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.8333333333333334
chr10:29122550-29122600,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0
chr10:29130550-29130600,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
chr10:29131350-29131600,0.0,0.0,0.0,0.0,1.0,1.0,0.3,1.0,1.0,0.6,0.6,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0
chr10:29135100-29135200,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,0.0,1.0,0.75
chr10:29157200-29157300,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0
chr10:29174550-29174700,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
chr10:29196000-29196150,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:29197350-29197400,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:29206650-29206700,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:29223300-29223400,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.75
chr10:29230350-29230650,1.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:29241050-29241200,0.0,0.0,0.8333333333333334,0.0,1.0,0.0,0.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0
chr10:29250350-29250450,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.0,1.0,1.0
chr10:29261400-29262100,0.35714285714285715,0.0,0.0,0.7857142857142857,0.6428571428571429,1.0,0.10714285714285714,0.9642857142857143,1.0,1.0,1.0,1.0,1.0,0.9642857142857143,1.0,1.0,1.0,1.0,1.0,1.0
chr10:29262250-29262300,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:29272350-29272650,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.0
chr10:29278700-29278750,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0
chr10:29280650-29281000,0.0,0.0,0.0,0.07142857142857142,0.0,0.5,0.0,1.0,1.0,0.07142857142857142,0.0,1.0,0.9285714285714286,0.0,0.7142857142857143,1.0,1.0,1.0,0.9285714285714286,1.0
chr10:29326800-29327100,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:29329500-29329550,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
chr10:29347050-29347100,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
chr10:29371000-29371050,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:29504750-29504850,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0,0.75,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
chr10:29512350-29512500,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0
chr10:29515550-29515800,0.0,0.6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.6,0.9,0.7,1.0,1.0,0.3,1.0,1.0,0.0,1.0,1.0
chr10:29544450-29544500,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
chr10:29564000-29564100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.75,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
chr10:29578800-29578950,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
chr10:29607600-29607650,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
chr10:29611200-29611350,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
chr10:29636650-29636700,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
